12/04/2022 13:26,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000001000000110110,00000000000000000000100101001010,00000000000000000000100110011111,00000000000000000000100101010110
12/04/2022 13:26,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100001100100,00000000000000000000100101001100,00000000000000000000100110010101,00000000000000000000100101010110
12/04/2022 13:26,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100101001101,00000000000000000000100110010101,00000000000000000000100101010110
12/04/2022 13:26,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100101010101,00000000000000000000100110001011,00000000000000000000100101010110
12/04/2022 13:27,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100011000110,00000000000000000000100101011001,00000000000000000000100110000001,00000000000000000000100101010110
12/04/2022 13:27,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000001000001100111,00000000000000000000100101011001,00000000000000000000100110000001,00000000000000000000100101010110
12/04/2022 13:27,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000000100110111010,00000000000000000000100101011011,00000000000000000000100110011111,00000000000000000000100101100000
12/04/2022 13:27,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100101100000,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:27,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100011000110,00000000000000000000100101100011,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:27,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100001100100,00000000000000000000100101100101,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:28,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100110001001,00000000000000000000100101101000,00000000000000000000100110001011,00000000000000000000100101100000
12/04/2022 13:28,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000000100011110111,00000000000000000000100101101011,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:28,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000000100000000011,00000000000000000000100101101110,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:28,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100011000110,00000000000000000000100101101110,00000000000000000000100110001011,00000000000000000000100101100000
12/04/2022 13:28,00000000000000000000100110110111,00000000000000000000100111000100,00000000000000000000100110001001,00000000000000000000100101101110,00000000000000000000100110010101,00000000000000000000100101100000
12/04/2022 13:29,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100110001001,00000000000000000000100101101100,00000000000000000000100110011111,00000000000000000000100101101010
12/04/2022 13:29,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000001001010000000,00000000000000000000100101101101,00000000000000000000100110010101,00000000000000000000100101101010
12/04/2022 13:29,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100011110111,00000000000000000000100101110000,00000000000000000000100110000001,00000000000000000000100101101010
12/04/2022 13:29,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100000110100,00000000000000000000100101110010,00000000000000000000100110000001,00000000000000000000100101101010
12/04/2022 13:29,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100111101011,00000000000000000000100101110011,00000000000000000000100101101101,00000000000000000000100101101010
12/04/2022 13:29,00000000000000000000100110111110,00000000000000000000100111000100,00000000000000000000100010010101,00000000000000000000100101110100,00000000000000000000100110000001,00000000000000000000100101101010
12/04/2022 13:30,00000000000000000000100111000100,00000000000000000000100111000100,00000000000000000000100010010101,00000000000000000000100101110111,00000000000000000000100101101101,00000000000000000000100101101010
